fv_net_navn,aar,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
Skave-Borbjerg-Hvam Fjernvarme,2019,223.0,223-2,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,57.826146060000006,62.28612,62.28612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.60756606,0.0,0.0,0.0,0.0,0.0,0.0,57.21858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2020,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,57.09196728,60.07824,60.07824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.51887928,0.0,0.0,0.0,0.0,0.0,0.0,55.573088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2021,223,223-2,"Vestforsyning Varme A/S, Central Skave",7500,Holstebro,661.0,341,208,26704065,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-01-01,00:00:00,9.0,0.0,9.0,46.44286835,50.211,50.211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.24486835,0.0,0.0,0.0,0.0,0.0,0.0,45.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2022,223,223-2,"Vestforsyning Varme A/S, Central Skave",7500,Holstebro,661.0,341,208,26704065,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-01-01,00:00:00,9.0,0.0,9.0,57.675363420000004,55.077839999999995,55.077839999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5691134199999999,0.0,0.0,0.0,0.0,0.0,0.0,57.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2023,223,223-2,"Vestforsyning Varme A/S, Central Skave",7500,Holstebro,661.0,341,208,26704065,VESTFORSYNING VARME A/S,,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-01-01,00:00:00,9.0,0.0,9.0,55.128295,56.3598,56.3598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.022295,0.0,0.0,0.0,0.0,0.0,0.0,54.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2000,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,866.6757598999999,520.412399999911,520.412399999911,194.292,194.292,0.8045684663236072,0.19543153367639274,0.0,3.551,0.0,87.78,0.0,0.0,0.0,511.8107599,55.222,0.0,0.0,0.0,0.0,208.312,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2001,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg 4 stk,Forbrændingsmotor,353000.0,350030.0,kvt,1966-10-01,0,116.4,12.24,85.03,935.3684787,556.327999999894,556.327999999894,224.496,224.496,0.8061720567978026,0.1938279432021975,0.0,0.0,0.0,80.246,0.0,0.0,0.0,610.7324787,0.0,0.0,0.0,0.0,0.0,244.39,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2002,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg 4 stk,Forbrændingsmotor,353000.0,350030.0,kvt,1966-10-01,0,116.4,12.24,85.03,901.00951256,571.142799999895,571.142799999895,214.2936,214.2936,0.809777542706049,0.190222457293951,0.0,0.0,0.0,63.669,0.0,0.0,0.0,571.17051256,0.0,0.0,0.0,0.0,0.0,266.17,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2003,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,889.6047824,566.1468,566.1468,184.482,184.482,0.8082187999632253,0.19178120003677476,0.0,0.0,0.0,70.3082,0.0,0.0,0.0,499.5715824,0.0,0.0,0.0,0.0,0.0,319.725,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2004,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg 4 stk,Forbrændingsmotor,353000.0,350030.0,kvt,1966-10-01,0,116.4,12.24,85.03,886.1676248,527.64227872,527.64227872,191.5884,191.5884,0.8036780447171925,0.1963219552828075,0.0,0.0,0.0,77.5569,0.0,0.0,0.0,514.6807248,0.0,0.0,0.0,0.0,0.0,293.93,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2005,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,865.4444728000001,546.7588,546.7588,170.586,170.586,0.8033420884134558,0.19665791158654425,0.0,0.0,0.0,126.119,0.0,0.0,0.0,454.5829728,0.0,0.0,0.0,0.0,0.0,284.7425,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2006,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,856.8288252,579.5936,579.5936,124.794,124.794,0.8033098953227035,0.1966901046772965,0.0,0.0,0.0,216.1202,0.0,0.0,0.0,345.69362520000004,0.0,0.0,0.0,0.0,0.0,295.015,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2007,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,690.0799968,507.2196,507.2196,61.0344,61.0344,0.8031065204150243,0.19689347958497574,0.0,0.0,0.0,195.7149,0.0,0.0,0.0,178.42009679999998,0.0,0.0,0.0,0.0,0.0,315.945,0.0,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2008,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,116.4,12.24,85.03,799.6127548,590.94418,590.94418,67.176,67.176,0.80355187693485,0.19644812306515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.17465479999998,0.0,0.0,0.0,0.0,0.0,396.2175,204.2206,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2009,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,136.4,18.240000000000002,96.03,813.3785144,619.77586,619.77586,70.32239999999999,70.32239999999999,0.709043859392642,0.290956140607358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0325144,0.0,0.0,0.0,0.0,0.0,472.5525,224.7935,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2010,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg 4 stk,Forbrændingsmotor,353000.0,350030.0,kvt,1966-10-01,0,136.4,18.240000000000002,96.03,975.7435552,721.37257,721.37257,109.55879999999999,109.55879999999999,0.6982822933875837,0.30171770661241626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.5053552,0.0,0.0,0.0,0.0,0.0,519.3299999999999,237.9082,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2011,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg 4 stk,Forbrændingsmotor,353000.0,350030.0,kvt,1966-10-01,0,136.4,18.240000000000002,96.03,834.87186,573.17544,573.17544,113.03999999999999,113.03999999999999,0.6939963623734946,0.3060036376265054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.04386,0.0,0.0,0.0,0.0,0.0,547.7325,92.0955,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2012,463.0,0,I/S Skive Fjernvarme,7800.0,Skive,779.0,254.0,402.0,68326214.0,I/S Skive Fjernvarme,1.0,DC,Decentralt værk,Marius Jensenvej  5 stk.,Kedel,353000.0,350030.0,fvv,1966-10-01,0,136.4,18.240000000000002,96.03,864.8052428000001,609.5412,609.5412,121.41,121.41,0.6975474466613638,0.30245255333863624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.53784280000002,0.0,0.0,0.0,0.0,0.0,598.0275,123.2399,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2013,463.0,463-3,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Kedel 3,Kedel,353000.0,350030.0,fvv,1965-01-01,2019-05-28,113.43,12.4,84.9,484.94168440000004,405.9612,405.9612,13.078800000000001,13.078800000000001,0.7156152365950216,0.28438476340497837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99028440000001,0.0,0.0,0.0,0.0,0.0,313.4075,98.5439,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2014,463.0,463-6,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1965-01-01,2019-05-28,133.23,18.4,96.0,708.8967212,514.50624,514.50624,97.62105600000001,97.62105600000001,0.6207578442340589,0.3792421557659411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.876601200000003,0.0,0.0,0.0,0.0,0.0,645.4875000000001,38.53262,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2015,463.0,463-7,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1965-01-01,2019-05-28,133.23,18.4,96.0,766.8109192000001,539.6148000000001,539.6148000000001,120.43800000000002,120.43800000000002,0.6248883840614354,0.3751116159385645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4073192,0.0,0.0,0.0,0.0,0.0,706.615,13.788599999999999,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2016,463.0,463-8,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Motor 3,Forbrændingsmotor,353000.0,350030.0,kvt,1965-01-01,2019-05-28,133.23,18.4,96.0,785.9256091999999,543.6288,543.6288,127.8432,127.8432,0.6245217393990298,0.37547826060097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67340920000001,0.0,0.0,0.0,0.0,0.0,715.4,1.8521999999999998,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2017,463.0,463-3,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Kedel 3,Kedel,353000.0,350030.0,fvv,1965-01-01,2019-05-28,133.93,19.048000000000002,96.0,795.9001184,534.9996,534.9996,131.52744,131.52744,0.6485071153581956,0.35149288464180445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1264184,0.0,0.0,0.0,0.0,0.0,729.75,2.0237,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2018,463.0,463-1,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Kedel 1,Kedel,353000.0,350030.0,fvv,1965-01-01,2019-05-28,133.93,19.048000000000002,96.0,792.7489324000001,531.2772,531.2772,136.16028,136.16028,0.6463949059248574,0.3536050940751426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.47813239999999,0.0,0.0,0.0,0.0,0.0,695.065,0.20579999999999998,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2019,463.0,463-7,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1965-01-01,2019-05-28,133.93,19.048000000000002,96.0,782.5135398,525.1967999999999,525.1967999999999,131.35212,131.35212,0.6489108978933333,0.3510891021066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6754128,0.0,0.0,0.0,0.0,0.0,697.5675,0.270627,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2020,463.0,463-3,"Skive Fjernvarme, Marius Jensensvej 3",7800.0,Skive,779.0,254.0,402.0,68326214.0,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Kedel 3,Kedel,353000.0,350030.0,fvv,1965-01-01,0,111.91,19.048000000000002,75.9,778.4711308000001,515.35944,515.35944,134.34516,134.34516,0.5892254216923077,0.4107745783076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0697308,0.0,0.0,0.0,0.0,0.0,692.755,1.6463999999999999,0.0,0.0,0.0,0.0,0.0
Skive Fjernvarme,2021,463,463-10,"Skive Fjernvarme, Marius Jensensvej 3",7800,Skive,779.0,254,402,68326214,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,El kedel 1,Elpatron,353000.0,350030.0,fvv,1965-01-01,00:00:00,125.21,18.4,89.8,883.7707254,568.12536,568.12536,175.24332,175.24332,0.5926024581,0.4073975419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.8282984,0.0,0.0,0.0,0.0,0.0,658.6475,16.768926999999998,0.0,0.0,0.0,14.526,0.0
Skive Fjernvarme,2022,463,463-10,"Skive Fjernvarme, Marius Jensensvej 3",7800,Skive,779.0,254,402,68326214,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,El kedel 1,Elpatron,353000.0,350030.0,fvv,1965-01-01,00:00:00,125.21,18.4,89.8,696.783299428,507.00492,507.00492,111.4884,111.4884,0.5939396574846154,0.40606034251538464,0.0,0.0,0.0,0.0,0.0477071,0.0,0.0,121.91076532800001,0.0,0.0,0.0,0.0,0.0,433.9475,2.637327,0.0,0.0,0.0,138.24,0.0
Skive Fjernvarme,2023,463,463-10,"Skive Fjernvarme, Marius Jensensvej 3",7800,Skive,779.0,254,402,68326214,Skive Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,El kedel 1,Elpatron,353000.0,350030.0,fvv,1965-01-01,00:00:00,139.21,18.4,103.7,700.12732912,523.9512,523.9512,103.572,103.572,0.6265752427142858,0.3734247572857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.51212912,0.0,0.0,0.0,0.0,0.0,468.78999999999996,0.0,0.0,0.0,0.0,145.8252,0.0
Skjern Fjernvarme,2000,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Skjern Kraftvarmeværk,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2011-03-01,49.0,8.5,37.2,412.2968317,258.831,252.975,113.49,108.936,0.8129702565110455,0.1870297434889545,0.0,0.0,0.5047,0.0,0.0,0.0,0.0,359.74713169999995,0.0,0.0,0.0,0.0,0.0,52.045,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2001,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,49.0,8.5,37.2,474.51575433,271.696,263.855,152.5032,147.0312,0.8119737997348635,0.1880262002651365,0.0,0.0,0.4575,0.0,0.0,0.0,0.0,419.75525433,0.0,0.0,0.0,0.0,0.0,54.303,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2002,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Skjern Kraftvarmeværk,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2011-03-01,49.0,8.5,37.2,456.40718318,264.85,260.0,144.0576,139.158,0.8130182035352242,0.18698179646477575,0.0,0.0,0.353,0.0,0.0,0.0,0.0,400.85618318,0.0,0.0,0.0,0.0,0.0,55.198,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2003,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,49.0,8.5,37.2,442.7736264,267.24,266.86,128.9214,124.63596,0.8136431259298152,0.18635687407018475,0.0,0.0,0.703,0.0,0.0,0.0,0.0,388.6206264,0.0,0.0,0.0,0.0,0.0,53.45,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2004,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,49.0,8.5,37.2,470.34991369999995,220.25,214.74,148.392,143.496,0.7956651434374207,0.20433485656257924,0.0,0.0,0.4540605,0.0,0.0,0.0,0.0,411.9008532,0.0,0.0,0.0,0.0,0.0,57.995,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2005,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,49.0,8.5,37.2,469.06188480000003,269.809,269.422,145.4796,142.3944,0.812079363377748,0.187920636622252,0.0,0.0,1.626,0.0,0.0,0.0,0.0,409.5458848,0.0,0.0,0.0,0.0,0.0,57.89,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2006,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Skjern Kraftvarmeværk,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2011-03-01,54.0,8.5,42.2,420.11438840000005,274.793,264.68,107.9352,106.2252,0.850101141991178,0.149898858008822,0.0,0.0,1.65852,0.0,0.0,0.0,0.0,344.3608684,0.0,0.0,0.0,0.0,0.0,74.095,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2007,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,54.0,8.5,42.2,270.6629874,260.7228,260.7228,0.7956,0.7596,0.8453131485857831,0.1546868514142168,0.0,0.0,0.272355,0.0,0.0,0.0,0.0,207.86313239999998,0.0,0.0,0.0,0.0,0.0,62.5275,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2008,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,54.0,8.5,42.2,276.2420392,269.154,269.154,0.00828,0.0072,0.8,0.2,0.0,0.0,3.8211,0.0,0.0,0.0,0.0,199.79593920000002,0.0,0.0,0.0,0.0,0.0,72.625,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2009,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Fjernvarmekedler (3 kedler),Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,69.0,8.5,58.8,279.479304,273.32280000000003,273.2508,0.00576,0.00576,0.8571428571428571,0.14285714285714285,0.0,0.0,2.77233,0.0,0.0,0.0,0.0,177.271974,0.0,0.0,0.0,0.0,0.0,99.435,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2010,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Kedel 4,Kedel,353000.0,350030.0,fvv,1983-01-01,2011-03-01,56.0,8.5,45.8,309.4450768,309.96,309.96,0.1044,0.09936,0.8333333333333334,0.16666666666666666,0.0,0.0,6.4227,0.0,0.0,0.0,0.0,207.3498768,0.0,0.0,0.0,0.0,0.0,95.6725,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2011,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Skjern Kraftvarmeværk,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2011-03-01,56.0,8.5,45.8,253.0958312,253.55880000000002,253.55880000000002,0.00756,0.0074988,0.8333333333333334,0.16666666666666666,0.0,0.0,2.24388,0.0,0.0,0.0,0.0,163.1944512,0.0,0.0,0.0,0.0,0.0,87.6575,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2012,291.0,0,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Kedel 4,Kedel,353000.0,350030.0,fvv,1983-01-01,0,40.841,3.0,37.7,284.10871817000003,257.3676,257.3676,15.66,15.66,0.8762196367732566,0.12378036322674334,0.0,0.0,1.77563265,0.0,0.92682912,0.0,0.0,151.38125639999998,0.0,0.0,0.0,0.0,0.0,130.025,0.0,0.0,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2013,291.0,291-1,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Kraftvarmeanlæg - gasmotor,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2016-09-15,45.34,3.0,42.2,315.5559506,283.9782,283.9782,22.338,22.338,0.8935926468263686,0.10640735317363129,0.0,0.0,1.077225,0.0,0.0,0.0,0.0,97.3382256,0.0,0.0,0.0,0.0,0.0,81.7775,0.0,135.363,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2014,291.0,291-1,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarmecentral  A.m.b.a.,1.0,DC,Decentralt værk,Kraftvarmeanlæg - gasmotor,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2016-09-15,45.34,3.0,42.2,265.19923729,253.6232,253.6232,5.2164,5.2164,0.8932542724411542,0.10674572755884572,0.0,0.0,0.7386105,0.0,0.29259159,0.0,0.0,41.6240352,0.0,0.0,0.0,0.0,0.0,78.26,0.0,144.284,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2015,291.0,291-1,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg - gasmotor,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2016-09-15,67.71000000000001,3.0,66.03,278.68992679999997,254.99519999999998,253.548,4.5108,4.5108,0.9154883954076565,0.08312637690846478,0.0013852276838786334,0.0,0.2439,0.0,0.0,0.0,0.0,39.5686368,0.0,0.0,0.0,59.65539,0.0,63.14,0.0,116.082,0.0,0.0,0.0,0.0
Skjern Fjernvarme,2016,291.0,291-1,Skjern Fjernvarmecentral afd. Øst,6900.0,Skjern,760.0,183.0,403.0,46076915.0,Skjern Fjernvarme,1.0,DC,Decentralt værk,Kraftvarmeanlæg - gasmotor,Kombianlæg,353000.0,350030.0,kvt,1983-01-01,2016-09-15,77.71000000000001,3.0,76.03,411.80908039999997,277.33968,277.33968,4.662,4.662,0.9312935946810156,0.06870640531898445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5482804,0.0,0.0,0.0,276.344,0.0,0.0,0.0,93.9168,0.0,0.0,0.0,0.0
