vaerk_id,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
1959,1959-3,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Gasmotor 3,Forbrændingsmotor,353000.0,350030.0,kvt,1997-07-01,00:00:00,13.6,5.5,6.7,24.8697504,11.821068,11.821068,9.6084,9.6084,0.2376595625,0.7623404375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8697504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1959-7,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Varmepumpe,Varmepumpe Luft,353000.0,350030.0,fvv,2022-01-01,00:00:00,5.4,0.0,16.0,182.3004,182.3004,182.2896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4516,116.8488
1959,1959-5,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2008-02-08,00:00:00,15.0,0.0,15.0,21.576959712,21.577284,21.577284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.576959712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1959-6,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,25 MW Elkedel,Elpatron,353000.0,350030.0,fvv,2017-02-01,00:00:00,25.0,0.0,25.0,58.8978,58.8978,58.8978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8978,0.0
1959,1959-2,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Gasmotor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1997-07-01,00:00:00,13.6,5.5,6.7,38.7489168,18.563184,18.563184,15.2172,15.2172,0.2395316506,0.7604683494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7489168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1959-1,"Svendborg Fjernvarme, Nordre Central",2023,5700,Svendborg,479,87,Svendborg Fjernvarme,431,22113410,Svendborg Fjernvarme A.m.b.a,1.0,DC,Decentralt værk,Gasmotor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1997-07-01,00:00:00,13.5,5.5,6.7,26.6603832,12.971016,12.971016,10.5228,10.5228,0.2432638703,0.7567361297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66038320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 , , ,2023, , ,787, , , , ,,,ER,Erhvervsværk,,Forbrændingsmotor,,,pev,2008-02-01,00:00:00,0.74,0.34,0.4,26.205809,13.365,0.0,8.91,8.91,0.0,0.7449992862,0.2550007138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.205809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,1964-1,"Stenstrup Fjernvarme, Nordre Ringvej 51",2023,5771,Stenstrup,479,74,Stenstrup Fjernvarme,420,64289713,STENSTRUP FJERNVARME AMBA,,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2007-07-01,00:00:00,2.0,0.0,2.0,47.1685,46.8,45.936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,1965-1,Containercentral,2023,6000,Kolding,621,81,TVIS,777,17010131,TREFOR VARME A/S,,FJ,Fjernvarmeværk,Container,Kedel,353000.0,350030.0,fvv,2007-06-18,00:00:00,0.96,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,1968-1,"Aalestrup Varme, Rolighedsvej 2",2023,9620,Aalestrup,820,270,Aalestrup Fjernvarme (inkl. Hvam fra 2019),342,14411313,Aalestrup-Nørager Energi A.M.B.A,,FJ,Fjernvarmeværk,Olieanlæg,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,11.0,0.0,11.0,0.104023,0.09,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.104023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,1969-10,DK plant aps,2023,5450,Otterup,480,0,0,1885,15283343,DK Plant Udlejning ApS,,ER,Erhvervsværk,Motor 3,Forbrændingsmotor,11300.0,10000.0,pev,1999-06-01,00:00:00,3.14,1.2,1.4,0.015,0.006480000000000001,0.0,0.004788000000000001,0.004788000000000001,0.0,0.784,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,1969-8,DK plant aps,2023,5450,Otterup,480,0,0,1885,15283343,DK Plant Udlejning ApS,,ER,Erhvervsværk,Motor 1,Forbrændingsmotor,11300.0,10000.0,pev,1999-06-01,00:00:00,3.14,1.2,1.4,0.3097,0.1818,0.0,0.09601200000000001,0.09601200000000001,0.0,0.7064901518,0.2935098482,0.0,0.0,0.0,0.0,0.0,0.0,0.3097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,1969-9,DK plant aps,2023,5450,Otterup,480,0,0,1885,15283343,DK Plant Udlejning ApS,,ER,Erhvervsværk,Motor 2,Forbrændingsmotor,11300.0,10000.0,pev,1999-06-01,00:00:00,3.14,1.2,1.4,0.191,0.1098,0.0,0.05922,0.05922,0.0,0.712565445,0.287434555,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,1970-1,Vejen Varmeværk (Grønvang),2023,6600,Vejen,575,135,Vejen Fjernvarme,475,57301414,Vejen Varmeværk a.m.b.a.,,FJ,Fjernvarmeværk,Grønvangcentralen,Kedel,353000.0,350030.0,fvv,2007-01-01,00:00:00,11.0,0.0,10.0,0.205722,0.1872,0.1872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,1972-1,"Kongerslev Fjernvarme, Satelitcentral",2023,9293,Kongerslev,851,313,Kongerslev Fjernvarme,289,51087119,KONGERSLEV FJERNVARMEVÆRK AMBA,,FJ,Fjernvarmeværk,Satelitcentral,Kedel,353000.0,350030.0,fvv,2007-01-01,00:00:00,2.78,0.0,2.5,30.675,25.8696,25.8696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,1972-2,"Kongerslev Fjernvarme, Satelitcentral",2023,9293,Kongerslev,851,313,Kongerslev Fjernvarme,289,51087119,KONGERSLEV FJERNVARMEVÆRK AMBA,,FJ,Fjernvarmeværk,Varmepumpe luft/vand,Varmepumpe Luft,353000.0,350030.0,fvv,2020-11-13,00:00:00,0.482,0.0,1.458,21.9528,21.9528,21.9528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4268,14.526
1975,1975-1,Langeskov Plantecenter,2023,5550,Langeskov,440,79,Fjernvarme Fyn,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,,ER,Erhvervsværk,Kedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,1976-1,Fredensvej 19,2023,5620,Glamsbjerg,420,77,Glamsbjerg-Haarby Fjernvarme,15,25387910,Glamsbjerg-Haarby Varmeværk a.m.b.a.,,FJ,Fjernvarmeværk,Fliskedel,Kedel,353000.0,350030.0,fvv,2007-10-22,00:00:00,2.0,0.0,2.0,39.396132,40.8114,40.8114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39613200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,1978-1,Grenaa Effektreserve AS,2023,8500,Grenaa,707,0,0,1895,30776828,Nordic Energy Invest AS,1.0,DC,Decentralt værk, Regulerkraftanlæg,Gasturbine,351100.0,350010.0,kvt,2008-08-27,00:00:00,84.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 , , ,2023, , ,329, , , , ,,,VA,Vandkraftværk,,Vandkraft,,,vkt,2012-01-01,00:00:00,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,1992-1,DEIF Microkraftvarmeværk,2023,7800,Skive,779,0,0,2006,15798416,DEIF A/S,,ER,Erhvervsværk,Mikrokraftvarme,Forbrændingsmotor,265100.0,260020.0,pev,2009-03-01,00:00:00,0.28,0.1,0.15,1.220274,0.558,0.0,0.3708,0.0,0.0,0.7713628251,0.2286371749,0.0,0.0,0.0,0.0,0.0,0.0,1.220274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,1993-1,Energi Fyn Produktion - Regulerkraftanlæg Næstved F,2023,4700,Næstved,370,0,0,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,"Regulerkraft - 10 stk. Caterpillar á 5,4",Forbrændingsmotor,351100.0,350010.0,kvt,2009-01-01,00:00:00,54.4,20.0,0.0,4.9138313,0.0,0.0,1.947636,1.947636,0.0,1.0,0.0,0.0,0.0,0.0,4.9138313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1994-1,Tiphedevej central,2023,6823,Ansager,573,139,Ansager Fjernvarme,36,62749814,ANSAGER VARMEVÆRK,,FJ,Fjernvarmeværk,Fliskedel,Kedel,353000.0,350030.0,fvv,2008-04-01,00:00:00,4.0,0.0,4.0,48.14528,48.23568,46.76148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.14528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,1994-2,Tiphedevej central,2023,6823,Ansager,573,139,Ansager Fjernvarme,36,62749814,ANSAGER VARMEVÆRK,,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,2010-11-01,00:00:00,5.0,0.0,5.0,0.041796,0.03852,0.0373428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.041796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,1996-1,Skibstrup Biogas,2023,3140,Ålsgårde,217,0,0,2119,32654177,FORSYNING HELSINGØR AFFALD A/S,,LO,Lokalt værk,Biogasmotor,Forbrændingsmotor,382120.0,383900.0,pev,2009-07-01,00:00:00,0.09,0.03,0.05,0.315008,0.0,0.0,0.1008,0.1008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1997-2,Skjern Fjernvarmecentral afd. Syd,2023,6900,Skjern,760,183,Skjern Fjernvarme,403,46076915,Skjern Fjernvarme,,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,2016-11-01,00:00:00,5.0,0.0,5.0,1.1524392,1.1664,1.1664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1524392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,1997-1,Skjern Fjernvarmecentral afd. Syd,2023,6900,Skjern,760,183,Skjern Fjernvarme,403,46076915,Skjern Fjernvarme,,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2006-08-01,00:00:00,5.0,0.0,5.0,6.7188132,6.800400000000001,6.800400000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7188132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1998-2,Skørping Varmeværk,2023,9520,Skørping,840,318,Skørping Fjernvarme,2172,18496607,Skørping Varmeværk,,FJ,Fjernvarmeværk,Euro Therm kedel incl. røgvasker,Kedel,353000.0,350030.0,fvv,2008-03-16,00:00:00,8.5,0.0,8.5,87.4908,84.80160000000001,80.56152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.49080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1998-5,Skørping Varmeværk,2023,9520,Skørping,840,318,Skørping Fjernvarme,2172,18496607,Skørping Varmeværk,,FJ,Fjernvarmeværk,Oliekedel Danstoker,Kedel,353000.0,350030.0,fvv,2021-11-16,00:00:00,10.0,0.0,10.0,0.010761,0.009360000000000002,0.008892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1998-6,Skørping Varmeværk,2023,9520,Skørping,840,318,Skørping Fjernvarme,2172,18496607,Skørping Varmeværk,,FJ,Fjernvarmeværk,Danstoker fliskedel incl.røgvasker og varmepumpe,Kedel,353000.0,350030.0,fvv,2021-09-03,00:00:00,5.5,0.0,5.5,52.524,50.9076,48.3624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,1998-4,Skørping Varmeværk,2023,9520,Skørping,840,318,Skørping Fjernvarme,2172,18496607,Skørping Varmeværk,,FJ,Fjernvarmeværk,Solvarme - etape 2,Solvarme,353000.0,350030.0,fvv,2015-09-01,00:00:00,3.7,0.0,3.7,10.0008,10.0008,9.50076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0008,0.0,0.0,0.0
1998,1998-3,Skørping Varmeværk,2023,9520,Skørping,840,318,Skørping Fjernvarme,2172,18496607,Skørping Varmeværk,,FJ,Fjernvarmeværk,Solvarmeanlæg - 2000m2,Solvarme,353000.0,350030.0,fvv,2012-05-01,00:00:00,1.4,0.0,1.4,3.888,3.888,3.6936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888,0.0,0.0,0.0
1999,1999-1,REFA Stubbekøbing Fjernvarme A/S (Sivmosevej),2023,4850,Stubbekøbing,376,60,Stubbekøbing Fjernvarme,2035,32555063,"REFA, STUBBEKØBING FJERNVARME A/S",,FJ,Fjernvarmeværk,Hollensen,Kedel,353000.0,350030.0,fvv,2008-10-31,00:00:00,6.5,0.0,6.5,87.4648,87.46704000000001,79.0308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8752,41.5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,1999-2,REFA Stubbekøbing Fjernvarme A/S (Sivmosevej),2023,4850,Stubbekøbing,376,60,Stubbekøbing Fjernvarme,2035,32555063,"REFA, STUBBEKØBING FJERNVARME A/S",,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,2008-10-31,00:00:00,5.9,0.0,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,2000-1,"Nykøbing S. Varmeværk, Fregat 4",2023,4500,Nykøbing Sj,306,33,Nykøbing Sjælland Fjernvarme,20,46917928,Nykøbing Sj Varmeværk A.M.B.A,,FJ,Fjernvarmeværk,Træpillekedel,Kedel,353000.0,350030.0,fvv,2008-01-31,00:00:00,1.0,0.0,0.9,14.50575,13.0464,13.0464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50575,0.0,0.0,0.0,0.0,0.0,0.0
2001,2001-1,Skodsborgcentralen,2023,2942,Skodsborg,230,5,"DTU-Holte-Nærum Fjernvarme (inkl. Øverød, Teknikerbyen, Skodsborg)",172,18968614,HOLTE FJERNVARME A M B A,,FJ,Fjernvarmeværk,DSV,Kedel,353000.0,350030.0,fvv,1989-06-01,00:00:00,3.2,0.0,3.2,0.0189684,0.0144,0.0144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2003-1,Geding,2023,8381,Tilst,751,206,Århus Fjernvarme,2374,40844309,Kredsløb Fjernvarme A/S,,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,0.26,0.0,0.23,0.9132502,0.508176,0.508176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9132501999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2003-2,Geding,2023,8381,Tilst,751,206,Århus Fjernvarme,2374,40844309,Kredsløb Fjernvarme A/S,,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Luft,353000.0,350030.0,fvv,2020-12-04,00:00:00,0.0528,0.0,0.16,2.48148,2.48148,2.48148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827136,1.654344
2005,2005-1,Skæring Oliekedel,2023,8250,Egå,751,206,Århus Fjernvarme,2374,40844309,Kredsløb Fjernvarme A/S,,FJ,Fjernvarmeværk,Kedelanlæg,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,4.67,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008-1,"Verdo Varme Herning, HI-Park",2023,7400,Herning,657,163,Herning-Ikast Fjernvarme,200,25809807,Verdo Varme Herning A/S,,FJ,Fjernvarmeværk,HI-Park kedel 1,Kedel,353000.0,350030.0,fvv,2008-01-01,00:00:00,8.5,0.0,8.5,62.338716,58.11156,58.11156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.33871600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2008-2,"Verdo Varme Herning, HI-Park",2023,7400,Herning,657,163,Herning-Ikast Fjernvarme,200,25809807,Verdo Varme Herning A/S,,FJ,Fjernvarmeværk,HI-Park kedel 2,Kedel,353000.0,350030.0,fvv,2008-01-01,00:00:00,10.0,0.0,10.0,69.762924,64.71504,64.71504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.762924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,2009-2,Glatved Losseplads (Nymandsvej),2023,8444,Balle,707,0,0,1542,25024737,DEPONIGAS ApS,,LO,Lokalt værk,Deponianlæg,Forbrændingsmotor,382120.0,383900.0,pel,2017-05-08,00:00:00,0.12,0.04,0.0,2.711194,0.0,0.0,0.8676,0.8676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2011-1,Limfjorden Bioenergi ApS,2023,7970,Redsted M,773,353,Karby-Hvidbjerg-Redsted Fjernv,2231,35378979,LIMFJORDENS BIOENERGI ApS,,LO,Lokalt værk,Limfjordens Bioenergi ApS,Forbrændingsmotor,352100.0,350020.0,kvt,2009-06-01,00:00:00,3.5,1.4,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2012-3,Soholt Renseanlæg Microkraftvarmeanlæg,2023,8600,Silkeborg,740,0,0,2024,31857848,SILKEBORG SPILDEVAND A/S,,ER,Erhvervsværk,Mikrokraftvarmeanlæg,Forbrændingsmotor,370000.0,370000.0,pev,2019-12-15,00:00:00,0.386,0.16,0.155,10.28103726,4.1328,0.0,4.266,4.266,0.0,0.799008607,0.200991393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28103726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-2,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.0821979,0.297468,0.297468,0.436536,0.436536,0.1374369697,0.8625630303,0.0,0.0,0.0,0.0,1.0821979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-3,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 3,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.104796,0.303084,0.303084,0.445572,0.445572,0.1371674047,0.8628325953,0.0,0.0,0.0,0.0,1.104796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-7,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 7,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.0391539,0.282672,0.282672,0.419112,0.419112,0.1360106525,0.8639893475,0.0,0.0,0.0,0.0,1.0391539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-8,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 8,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.0183493,0.277308,0.277308,0.410724,0.410724,0.1361556393,0.8638443607,0.0,0.0,0.0,0.0,1.0183493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-1,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.1173505,0.306288,0.306288,0.45072,0.45072,0.1370599467,0.8629400533,0.0,0.0,0.0,0.0,1.1173505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-4,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 4,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,1.0613933,0.290664,0.290664,0.428148,0.428148,0.1369256806,0.8630743194,0.0,0.0,0.0,0.0,1.0613933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2014-6,Energi Fyn Produktion - OUH_Nød og regulerkraftanlæg,2023,5000,Odense C,461,79,Fjernvarme Fyn,1787,29839999,ENERGI FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Motor 6,Forbrændingsmotor,351100.0,350010.0,kvt,2009-06-26,00:00:00,5.4,2.0,1.3,0.8633909,0.234144,0.234144,0.348192,0.348192,0.1355955918,0.8644044082,0.0,0.0,0.0,0.0,0.8633909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
